Month,Beer_Volume,GDP_per_capita_currentYuan,GDP_new_2,China_Max_Temp,range,AvgWinePrice_CNY,AvgSpritPrice_CNY,Wine_TotalVolume_millionlitres,Spirits_TotalVolume_1000litres,Output_of_SoftDrinks_CurrentPeriod_10000tons,Retail_Price_Index,Retail_Price_Indices_Fuels,AvgBeerPrice_CNY,Consumer_Price_Index,Retail_Price_Index,Consumer_Price_Index_Annual,CPI_oecd,CPI_RealAvgBeerPrice_CNY,new_cpi_bp,Inflation_index,inf_eop_cp,Retail_Price_Index_Annual,Working_Days_Total,FAI_100million_Yuan,PMI,Total_pop,Pop0_4,Pop5_9,Pop10_14,Pop15_19,Pop20_24,Pop25_29,Pop30_34,Pop35_39,Pop40_44,Pop45_49,Pop50_54,Pop55_59,Pop60_64,Pop65_69,Pop70_74,Pop75_79,Pop80,Pop_15_44,Pop_20_44,Pop_45_plus,Pop_65_plus,Pop_15_44_65_plus,Sum_of_Beijing_Olympics,Sum_of_Chinese_Grand_Prix,Sum_of_Qingdao_Beer_Festival,Sum_of_Shanghai_Intl_Beer_Festival,Sum_of_Shanghai_Rolex_Masters,Sum_of_Shanlanaya_Music_Festival,Sum_of_Jan_Flag,Sum_of_Feb_Flag,Sum_of_Mar_Flag,Sum_of_Apr_Flag,Sum_of_May_Flag,Sum_of_Jun_Flag,Sum_of_Jul_Flag,Sum_of_Aug_Flag,Sum_of_Sep_Flag,Sum_of_Oct_Flag,Sum_of_Nov_Flag,Sum_of_Dec_Flag,Chinese_New_Year,Spring_Festival_Golden_Week,Working_Days_Total,CPI_imf,DI_imf,wage_index_imf,unemp_rate_imf,Output_of_Liquor_CurrentPeriod,Output_of_SoftDrinks_CurrentPeriod,Output_of_Wine_CurrentPeriod,Urban_population,Total_Value_of_Exports_Current_Period,GDP_deflator,Retail_Price_Indices_Beverages_Tobacco_and_Liquor,Retail_Price_Indices_Food,Retail_Price_Indices_Fuels,GDP_deflator_Annual,Retail_Price_Indices_Beverages_Tobacco_and_Liquor_Annual,Retail_Price_Indices_Food_Annual,Retail_Price_Indices_Fuels_Annual,max_temp_ucm_fitted,max_tempJun17_ucm_nfitted,max_temp_ucm_nfitted,max_tempJun17_ucm_fitted
01-01-2013,321.6585234,433.2012818,43871.102,56.3765328,24.36169627,57.90593518,166.0406659,4208.8,5284977.6,959.1123074,109.3481295,116.9719905,8.865656298,111.8887925,109.3481295,113.5603371,113.5603371,7.807000687,7.807000687,111.028,109.37,109.661255,20,8558.64,49.8,1362514,81623,77267,74839,87957,119592,120715,93324,104010,125102,116604,89918,79586,70860,44634,31988,23375,21122,650700,562743,478087,121119,5.372402348,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,96.53333333,514.861,134.4904815,4.1,115.1548957,959.1123074,11.75827338,721.691798,187.365572,170.8067716,108.3228415,125.54374,116.9719905,170.8067716,108.3224082,126.8977555,117.9431585,56.07492907,56.3765328,56.3765328,56.27066716
02-01-2013,230.6948288,433.2012818,43871.102,60.83856113,21.05859377,57.90593518,166.0406659,4208.8,5284977.6,959.7876926,110.2229145,117.2059344,8.865656298,113.1195692,110.2229145,113.5603371,113.5603371,7.807000687,7.807000687,111.028,109.37,109.661255,15,17117.28,49.8,1362514,81623,77267,74839,87957,119592,120715,93324,104010,125102,116604,89918,79586,70860,44634,31988,23375,21122,650700,562743,478087,121119,5.372402348,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,17,96.53333333,514.861,134.4904815,4.1,97.84510426,959.7876926,9.841726619,721.691798,139.349088,170.8067716,108.2145186,129.0589647,117.2059344,170.8067716,108.3224082,126.8977555,117.9431585,59.81278332,60.83856113,60.83856113,59.91181584
03-01-2013,336.272697,433.2012818,43871.102,69.9866114,21.62295237,57.90593518,166.0406659,4208.8,5284977.6,1289.3,109.2309083,118.3779938,8.865656298,112.1014931,109.2309083,113.5603371,113.5603371,7.807000687,7.807000687,111.028,109.37,109.661255,17,32416.36,50.1,1362514,81623,77267,74839,87957,119592,120715,93324,104010,125102,116604,89918,79586,70860,44634,31988,23375,21122,650700,562743,478087,121119,5.372402348,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,96.53333333,514.861,134.4904815,4.1,104,1289.3,8.8,721.691798,182.156399,170.8067716,108.3227332,125.0581368,118.3779938,170.8067716,108.3224082,126.8977555,117.9431585,66.89299229,69.9866114,69.9866114,66.79995925
04-01-2013,368.080691,433.2012818,43871.102,74.57913211,20.98814677,57.90593518,166.0406659,4208.8,5284977.6,1205.9,109.2309083,116.1288119,8.865656298,112.3256961,109.2309083,113.5603371,113.5603371,7.807000687,7.807000687,111.028,109.37,109.661255,18,33226.9,50.2,1362514,81623,77267,74839,87957,119592,120715,93324,104010,125102,116604,89918,79586,70860,44634,31988,23375,21122,650700,562743,478087,121119,5.372402348,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,96.1,503.728,117.8051512,4.1,93.6,1205.9,7.3,721.691798,186.997378,170.8067716,108.2144104,125.5583693,116.1288119,170.8067716,108.3224082,126.8977555,117.9431585,75.71029277,74.57913211,74.57913211,75.78083846
05-01-2013,437.1402172,433.2012818,43871.102,83.09755792,18.67959773,57.90593518,166.0406659,4208.8,5284977.6,1189,108.4662919,114.2707509,8.865656298,111.6517419,108.4662919,113.5603371,113.5603371,7.807000687,7.807000687,111.028,109.37,109.661255,22,39891.47,50.1,1362514,81623,77267,74839,87957,119592,120715,93324,104010,125102,116604,89918,79586,70860,44634,31988,23375,21122,650700,562743,478087,121119,5.372402348,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,96.1,503.728,117.8051512,4.1,95.4,1189,8.1,721.691798,182.693569,170.8067716,108.106196,123.423877,114.2707509,170.8067716,108.3224082,126.8977555,117.9431585,83.08078156,83.09755792,83.09755792,83.13930639
06-01-2013,513.4045612,433.2012818,43871.102,88.26597385,17.08890414,57.90593518,166.0406659,4208.8,5284977.6,1379.3,108.3578257,113.8136679,8.865656298,111.6517419,108.3578257,113.5603371,113.5603371,7.807000687,7.807000687,111.028,109.37,109.661255,16,50106.95,50.1,1362514,81623,77267,74839,87957,119592,120715,93324,104010,125102,116604,89918,79586,70860,44634,31988,23375,21122,650700,562743,478087,121119,5.372402348,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19,96.1,503.728,117.8051512,4.1,108.1,1379.3,10.1,721.691798,174.260609,170.8067716,108.106196,123.423877,113.8136679,170.8067716,108.3224082,126.8977555,117.9431585,88.43925008,88.26597385,88.26597385,88.32090848
07-01-2013,548.4998139,433.2012818,43871.102,91.89888121,16.3686275,57.90593518,166.0406659,4208.8,5284977.6,1410.6,108.2494678,114.2689226,8.865656298,111.7633936,108.2494678,113.5603371,113.5603371,7.807000687,7.807000687,111.028,109.37,109.661255,21,40404.63,50.2,1362514,81623,77267,74839,87957,119592,120715,93324,104010,125102,116604,89918,79586,70860,44634,31988,23375,21122,650700,562743,478087,121119,5.372402348,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,96.6,546.592,117.4692049,4.04,84.3,1410.6,8.9,721.691798,185.911111,170.8067716,108.106196,123.423877,114.2689226,170.8067716,108.3224082,126.8977555,117.9431585,91.69192646,91.89888121,91.89888121,91.685392
08-01-2013,535.0078656,433.2012818,43871.102,92.76187546,17.29326454,57.90593518,166.0406659,4208.8,5284977.6,1485.2,108.7907152,115.4116118,8.865656298,112.3222106,108.7907152,113.5603371,113.5603371,7.807000687,7.807000687,111.028,109.37,109.661255,19,40855.85,50.9,1362514,81623,77267,74839,87957,119592,120715,93324,104010,125102,116604,89918,79586,70860,44634,31988,23375,21122,650700,562743,478087,121119,5.372402348,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,96.6,546.592,117.4692049,4.04,87.2,1485.2,10.4,721.691798,190.526257,170.8067716,108.2143022,125.0283874,115.4116118,170.8067716,108.3224082,126.8977555,117.9431585,90.66672938,92.76187546,92.76187546,90.65964722
09-01-2013,395.466749,433.2012818,43871.102,85.58113159,18.13169858,57.90593518,166.0406659,4208.8,5284977.6,1348,109.5522502,117.2581976,8.865656298,113.2207883,109.5522502,113.5603371,113.5603371,7.807000687,7.807000687,111.028,109.37,109.661255,17,46629.49,50.2,1362514,81623,77267,74839,87957,119592,120715,93324,104010,125102,116604,89918,79586,70860,44634,31988,23375,21122,650700,562743,478087,121119,5.372402348,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,96.6,546.592,117.4692049,4.04,111,1348,10.5,721.691798,185.602489,170.8067716,108.1060879,127.0288416,117.2581976,170.8067716,108.3224082,126.8977555,117.9431585,85.99234669,85.58113159,85.58113159,85.98342252
10-01-2013,297.1055447,433.2012818,43871.102,79.85697595,22.64610025,57.90593518,166.0406659,4208.8,5284977.6,1150.6,109.4426979,116.4373902,8.865656298,113.3340091,109.4426979,113.5603371,113.5603371,7.807000687,7.807000687,111.028,109.37,109.661255,18,42461.68,50.4,1362514,81623,77267,74839,87957,119592,120715,93324,104010,125102,116604,89918,79586,70860,44634,31988,23375,21122,650700,562743,478087,121119,5.372402348,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,97.36666667,592.768,123.7402016,4.05,114.4,1150.6,10.4,721.691798,185.348341,170.8067716,108.214194,126.3936974,116.4373902,170.8067716,108.3224082,126.8977555,117.9431585,79.64001209,79.85697595,79.85697595,79.62941502
11-01-2013,236.7839756,433.2012818,43871.102,69.68946965,23.19053914,57.90593518,166.0406659,4208.8,5284977.6,1089.3,109.3332552,115.9716407,8.865656298,113.2206751,109.3332552,113.5603371,113.5603371,7.807000687,7.807000687,111.028,109.37,109.661255,20,39613.28,50.8,1362514,81623,77267,74839,87957,119592,120715,93324,104010,125102,116604,89918,79586,70860,44634,31988,23375,21122,650700,562743,478087,121119,5.372402348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,97.36666667,592.768,123.7402016,4.05,127.3,1089.3,10.8,721.691798,202.107912,170.8067716,108.3224082,126.14091,115.9716407,170.8067716,108.3224082,126.8977555,117.9431585,70.02957169,69.68946965,69.68946965,70.0170668
12-01-2013,208.4637029,433.2012818,43871.102,59.21649581,25.76326507,57.90593518,166.0406659,4208.8,5284977.6,1190.6,109.661255,117.9431585,8.865656298,113.5603371,109.661255,113.5603371,113.5603371,7.807000687,7.807000687,111.028,109.37,109.661255,21,45245.17,49.9,1362514,81623,77267,74839,87957,119592,120715,93324,104010,125102,116604,89918,79586,70860,44634,31988,23375,21122,650700,562743,478087,121119,5.372402348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,97.36666667,592.768,123.7402016,4.05,134,1190.6,12.1,721.691798,207.700364,170.8067716,108.3224082,126.8977555,117.9431585,170.8067716,108.3224082,126.8977555,117.9431585,60.29499402,59.21649581,59.21649581,60.28066709
01-01-2014,346.7278711,466.1175574,47314.828,61.32616699,27.69757947,57.76622365,150.5952783,4108.2,5371873.6,1084.518153,110.538545,118.0611017,9.614865148,114.6959405,110.538545,115.3801896,115.3801896,8.333202763,8.333202763,113.236,111.011,110.0920976,20,10094.34333,49,1369436,82727,77860,75022,82868,112711,126531,95522,98857,122616,120762,94560,78450,75199,47498,32610,23792,21850,639105,556237,494721,125750,5.082345924,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22,98.76666667,541.744,139.9776036,4.08,103.0987728,1084.518153,8.383213429,742.299307,207.132123,172.2017003,107.997441,130.1970971,118.0611017,172.2017003,108.1052222,130.6469213,106.5938685,56.48509641,61.32616699,61.32616699,56.70125243
02-01-2014,237.0057143,466.1175574,47314.828,56.90746629,19.22004999,57.76622365,150.5952783,4108.2,5371873.6,1085.281847,111.0912378,117.234674,9.614865148,115.2694202,111.0912378,115.3801896,115.3801896,8.333202763,8.333202763,113.236,111.011,110.0920976,15,20188.68667,49.5,1369436,82727,77860,75022,82868,112711,126531,95522,98857,122616,120762,94560,78450,75199,47498,32610,23792,21850,639105,556237,494721,125750,5.082345924,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17,98.76666667,541.744,139.9776036,4.08,87.60122715,1085.281847,7.016786571,742.299307,114.081167,172.2017003,107.997441,132.4104478,117.234674,172.2017003,108.1052222,130.6469213,106.5938685,60.15186781,56.90746629,56.90746629,60.26801616
03-01-2014,338.4476909,466.1175574,47314.828,67.96429308,21.10272159,57.76622365,150.5952783,4108.2,5371873.6,1450.2,110.6468728,118.0553167,9.614865148,114.6930731,110.6468728,115.3801896,115.3801896,8.333202763,8.333202763,113.236,111.011,110.0920976,19,38038.68,49.9,1369436,82727,77860,75022,82868,112711,126531,95522,98857,122616,120762,94560,78450,75199,47498,32610,23792,21850,639105,556237,494721,125750,5.082345924,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21,98.76666667,541.744,139.9776036,4.08,106.2,1450.2,7.4,742.299307,170.089931,172.2017003,108.1054384,130.1594702,118.0553167,172.2017003,108.1052222,130.6469213,106.5938685,67.19731226,67.96429308,67.96429308,67.12074492
04-01-2014,372.2049234,466.1175574,47314.828,76.14249859,19.30205453,57.76622365,150.5952783,4108.2,5371873.6,1351.4,110.0936384,117.3469848,9.614865148,114.3489938,110.0936384,115.3801896,115.3801896,8.333202763,8.333202763,113.236,111.011,110.0920976,21,38756.12,49.3,1369436,82727,77860,75022,82868,112711,126531,95522,98857,122616,120762,94560,78450,75199,47498,32610,23792,21850,639105,556237,494721,125750,5.082345924,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,98.23333333,530.325,124.4120941,4.08,96.3,1351.4,6.7,742.299307,188.474626,172.2017003,108.1054384,128.3372376,117.3469848,172.2017003,108.1052222,130.6469213,106.5938685,75.99961515,76.14249859,76.14249859,76.08749675
05-01-2014,428.7186742,466.1175574,47314.828,83.02262659,19.88637766,57.76622365,150.5952783,4108.2,5371873.6,1414.6,110.2037321,117.6990258,9.614865148,114.4633428,110.2037321,115.3801896,115.3801896,8.333202763,8.333202763,113.236,111.011,110.0920976,20,46638.66,49.6,1369436,82727,77860,75022,82868,112711,126531,95522,98857,122616,120762,94560,78450,75199,47498,32610,23792,21850,639105,556237,494721,125750,5.082345924,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,98.23333333,530.325,124.4120941,4.08,97.6,1414.6,7.3,742.299307,195.420734,172.2017003,108.1054384,128.5939121,117.6990258,172.2017003,108.1052222,130.6469213,106.5938685,83.34426858,83.02262659,83.02262659,83.42040189
06-01-2014,498.7764268,466.1175574,47314.828,88.38798489,18.17328797,57.76622365,150.5952783,4108.2,5371873.6,1733.6,109.9833246,117.6990258,9.614865148,114.3488795,109.9833246,115.3801896,115.3801896,8.333202763,8.333202763,113.236,111.011,110.0920976,20,59053.96,49.5,1369436,82727,77860,75022,82868,112711,126531,95522,98857,122616,120762,94560,78450,75199,47498,32610,23792,21850,639105,556237,494721,125750,5.082345924,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,98.23333333,530.325,124.4120941,4.08,111.2,1733.6,9.7,742.299307,186.66461,172.2017003,108.1054384,128.0795364,117.6990258,172.2017003,108.1052222,130.6469213,106.5938685,88.67979166,88.38798489,88.38798489,88.57968481
07-01-2014,527.2941907,466.1175574,47314.828,92.60658328,17.6763433,57.76622365,150.5952783,4108.2,5371873.6,1647.3,109.8733413,117.8167248,9.614865148,114.4632284,109.8733413,115.3801896,115.3801896,8.333202763,8.333202763,113.236,111.011,110.0920976,21,46722.46,48.8,1369436,82727,77860,75022,82868,112711,126531,95522,98857,122616,120762,94560,78450,75199,47498,32610,23792,21850,639105,556237,494721,125750,5.082345924,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,98.5,582.642,123.8521837,4.07,90.5,1647.3,8.7,742.299307,213.248054,172.2017003,108.1054384,127.9514569,117.8167248,172.2017003,108.1052222,130.6469213,106.5938685,91.91051755,92.60658328,92.60658328,91.92308762
08-01-2014,473.0556324,466.1175574,47314.828,90.03666706,18.10137228,57.76622365,150.5952783,4108.2,5371873.6,1546.9,109.9832146,116.1672906,9.614865148,114.6921548,109.9832146,115.3801896,115.3801896,8.333202763,8.333202763,113.236,111.011,110.0920976,20,46293.57,48.9,1369436,82727,77860,75022,82868,112711,126531,95522,98857,122616,120762,94560,78450,75199,47498,32610,23792,21850,639105,556237,494721,125750,5.082345924,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,98.5,582.642,123.8521837,4.07,89.1,1546.9,10.5,742.299307,208.352476,172.2017003,107.997333,128.8471171,116.1672906,172.2017003,108.1052222,130.6469213,106.5938685,90.85921999,90.03666706,90.03666706,90.87199358
09-01-2014,351.4654231,466.1175574,47314.828,86.91670492,18.83186842,57.76622365,150.5952783,4108.2,5371873.6,1476.3,110.2031811,114.5409486,9.614865148,115.2656156,110.2031811,115.3801896,115.3801896,8.333202763,8.333202763,113.236,111.011,110.0920976,18,52000.7,48.9,1369436,82727,77860,75022,82868,112711,126531,95522,98857,122616,120762,94560,78450,75199,47498,32610,23792,21850,639105,556237,494721,125750,5.082345924,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,98.5,582.642,123.8521837,4.07,109.8,1476.3,12.9,742.299307,213.62503,172.2017003,107.8893356,129.877894,114.5409486,172.2017003,108.1052222,130.6469213,106.5938685,86.18353396,86.91670492,86.91670492,86.19710272
10-01-2014,276.4103243,466.1175574,47314.828,81.08756357,22.29359813,57.76622365,150.5952783,4108.2,5371873.6,1234,109.9827747,112.7082934,9.614865148,115.2656156,109.9827747,115.3801896,115.3801896,8.333202763,8.333202763,113.236,111.011,110.0920976,17,48373.42,48.7,1369436,82727,77860,75022,82868,112711,126531,95522,98857,122616,120762,94560,78450,75199,47498,32610,23792,21850,639105,556237,494721,125750,5.082345924,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,98.83333333,632.115,131.8029115,4.09,111.4,1234,11.1,742.299307,206.751777,172.2017003,107.997225,129.3583824,112.7082934,172.2017003,108.1052222,130.6469213,106.5938685,79.82016753,81.08756357,81.08756357,79.83423521
11-01-2014,206.9323274,466.1175574,47314.828,70.13390596,21.99450704,57.76622365,150.5952783,4108.2,5371873.6,1232.4,109.7628092,109.3270446,9.614865148,115.0350844,109.7628092,115.3801896,115.3801896,8.333202763,8.333202763,113.236,111.011,110.0920976,16,44906.98,48.9,1369436,82727,77860,75022,82868,112711,126531,95522,98857,122616,120762,94560,78450,75199,47498,32610,23792,21850,639105,556237,494721,125750,5.082345924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,98.83333333,632.115,131.8029115,4.09,121.3,1232.4,10.5,742.299307,211.526224,172.2017003,108.1052222,128.9703073,109.3270446,172.2017003,108.1052222,130.6469213,106.5938685,70.18976061,70.13390596,70.13390596,70.20370052
12-01-2014,184.154861,466.1175574,47314.828,59.42023679,25.21012836,57.76622365,150.5952783,4108.2,5371873.6,1203.2,110.0920976,106.5938685,9.614865148,115.3801896,110.0920976,115.3801896,115.3801896,8.333202763,8.333202763,113.236,111.011,110.0920976,21,50937.32,48.6,1369436,82727,77860,75022,82868,112711,126531,95522,98857,122616,120762,94560,78450,75199,47498,32610,23792,21850,639105,556237,494721,125750,5.082345924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,98.83333333,632.115,131.8029115,4.09,131.8,1203.2,11.9,742.299307,227.3798,172.2017003,108.1052222,130.6469213,106.5938685,172.2017003,108.1052222,130.6469213,106.5938685,60.43281922,59.42023679,59.42023679,60.44679154
01-01-2015,337.1778237,493.5078251,50858.378,59.58914329,24.40742701,57.60985109,147.3592957,4365,5586952.6,1302.5,109.9820055,101.9037383,10.69540668,115.7263302,109.9820055,117.3435302,117.3435302,9.114611317,9.114611317,114.867,112.787,110.6355004,20,11364,49.1,1376049,83186,78637,75292,78930,106139,129086,99375,95219,119092,123525,99395,78933,77810,51161,33752,24156,22359,627841,548911,511091,131428,4.777071857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,99.9,572.889,148.712206,4.05,104.3,1302.5,9.3,762.590291,200.258035,171.421433,108.1052222,131.4308028,101.9037383,171.421433,111.3752209,134.0775506,96.88778526,56.59998349,59.58914329,59.58914329,56.84652003
02-01-2015,231.9484475,493.5078251,50858.378,61.98853211,22.94332083,57.60985109,147.3592957,4365,5586952.6,1009.1,110.9718435,100.7827971,10.69540668,117.1150462,110.9718435,117.3435302,117.3435302,9.114611317,9.114611317,114.867,112.787,110.6355004,15,22729,48.8,1376049,83186,78637,75292,78930,106139,129086,99375,95219,119092,123525,99395,78933,77810,51161,33752,24156,22359,627841,548911,511091,131428,4.777071857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,17,99.9,572.889,148.712206,4.05,95.6,1009.1,7.1,762.590291,169.152717,171.421433,107.8890118,135.3737269,100.7827971,171.421433,111.3752209,134.0775506,96.88778526,60.25956066,61.98853211,61.98853211,60.40951753
03-01-2015,335.5980409,493.5078251,50858.378,67.07922535,19.15330644,57.60985109,147.3592957,4365,5586952.6,1545.3,110.5279562,103.3023671,10.69540668,116.5294709,110.5279562,117.3435302,117.3435302,9.114611317,9.114611317,114.867,112.787,110.6355004,20,43033.84,48.7,1376049,83186,78637,75292,78930,106139,129086,99375,95219,119092,123525,99395,78933,77810,51161,33752,24156,22359,627841,548911,511091,131428,4.777071857,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,99.9,572.889,148.712206,4.05,108.2,1545.3,8.3,762.590291,144.521828,171.421433,107.9969008,133.0723735,103.3023671,171.421433,111.3752209,134.0775506,96.88778526,67.2555383,67.07922535,67.07922535,67.21360429
04-01-2015,353.5410749,493.5078251,50858.378,76.48519954,21.4452594,57.60985109,147.3592957,4365,5586952.6,1539.5,110.1963723,102.5792505,10.69540668,116.296412,110.1963723,117.3435302,117.3435302,9.114611317,9.114611317,114.867,112.787,110.6355004,21,42467.25,48.5,1376049,83186,78637,75292,78930,106139,129086,99375,95219,119092,123525,99395,78933,77810,51161,33752,24156,22359,627841,548911,511091,131428,4.777071857,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,99.56666667,590.626,130.6830907,4.04,98.9,1539.5,7.4,762.590291,176.223972,171.421433,108.1048977,131.7416498,102.5792505,171.421433,111.3752209,134.0775506,96.88778526,76.01640463,76.48519954,76.48519954,76.14062798
05-01-2015,413.7724641,493.5078251,50858.378,83.16408446,18.85697779,57.60985109,147.3592957,4365,5586952.6,1555.8,110.0861759,104.9385733,10.69540668,116.0638192,110.0861759,117.3435302,117.3435302,9.114611317,9.114611317,114.867,112.787,110.6355004,19,51266.9,47.9,1376049,83186,78637,75292,78930,106139,129086,99375,95219,119092,123525,99395,78933,77810,51161,33752,24156,22359,627841,548911,511091,131428,4.777071857,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,99.56666667,590.626,130.6830907,4.04,101.3,1555.8,7.1,762.590291,189.912853,171.421433,109.7264711,130.4242333,104.9385733,171.421433,111.3752209,134.0775506,96.88778526,83.31683711,83.16408446,83.16408446,83.43114866
06-01-2015,449.258227,493.5078251,50858.378,89.12996311,18.96357748,57.60985109,147.3592957,4365,5586952.6,1721.3,110.0861759,104.6237575,10.69540668,116.0638192,110.0861759,117.3435302,117.3435302,9.114611317,9.114611317,114.867,112.787,110.6355004,20,65886.47,48.9,1376049,83186,78637,75292,78930,106139,129086,99375,95219,119092,123525,99395,78933,77810,51161,33752,24156,22359,627841,548911,511091,131428,4.777071857,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,99.56666667,590.626,130.6830907,4.04,113.6,1721.3,9.6,762.590291,191.801946,171.421433,111.1529153,130.1633848,104.6237575,171.421433,111.3752209,134.0775506,96.88778526,88.60671811,89.12996311,89.12996311,88.54687069
07-01-2015,468.2322225,493.5078251,50858.378,89.37049719,16.09583792,57.60985109,147.3592957,4365,5586952.6,1701.5,110.1962621,103.0544012,10.69540668,116.4120106,110.1962621,117.3435302,117.3435302,9.114611317,9.114611317,114.867,112.787,110.6355004,22,51336.63,48.6,1376049,83186,78637,75292,78930,106139,129086,99375,95219,119092,123525,99395,78933,77810,51161,33752,24156,22359,627841,548911,511091,131428,4.777071857,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,100.2666667,613.432,129.5632699,4.05,94.7,1701.5,8.4,762.590291,192.951879,171.421433,111.2640682,131.0745285,103.0544012,171.421433,111.3752209,134.0775506,96.88778526,91.78485968,89.37049719,89.37049719,91.83966977
08-01-2015,450.3305287,493.5078251,50858.378,90.14498982,17.64621906,57.60985109,147.3592957,4365,5586952.6,1711.3,110.5268509,99.85971474,10.69540668,116.9940707,110.5268509,117.3435302,117.3435302,9.114611317,9.114611317,114.867,112.787,110.6355004,19,50508.86,48.7,1376049,83186,78637,75292,78930,106139,129086,99375,95219,119092,123525,99395,78933,77810,51161,33752,24156,22359,627841,548911,511091,131428,4.777071857,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,100.2666667,613.432,129.5632699,4.05,93.6,1711.3,9.8,762.590291,195.702554,171.421433,111.2640682,133.3027955,99.85971474,171.421433,111.3752209,134.0775506,96.88778526,90.70742517,90.14498982,90.14498982,90.76661557
09-01-2015,339.9467218,493.5078251,50858.378,85.14945765,17.74260494,57.60985109,147.3592957,4365,5586952.6,1515.4,110.416324,98.26195931,10.69540668,117.1110647,110.416324,117.3435302,117.3435302,9.114611317,9.114611317,114.867,112.787,110.6355004,19,55553.68,48.7,1376049,83186,78637,75292,78930,106139,129086,99375,95219,119092,123525,99395,78933,77810,51161,33752,24156,22359,627841,548911,511091,131428,4.777071857,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,100.2666667,613.432,129.5632699,4.05,122.2,1515.4,12.3,762.590291,203.589537,171.421433,111.1528041,133.1694927,98.26195931,171.421433,111.3752209,134.0775506,96.88778526,86.00338525,85.14945765,85.14945765,86.06781807
10-01-2015,252.2322725,493.5078251,50858.378,79.80121468,22.42629995,57.60985109,147.3592957,4365,5586952.6,1258.1,110.0850751,98.55674519,10.69540668,116.7597315,110.0850751,117.3435302,117.3435302,9.114611317,9.114611317,114.867,112.787,110.6355004,16,52893.84,48.7,1376049,83186,78637,75292,78930,106139,129086,99375,95219,119092,123525,99395,78933,77810,51161,33752,24156,22359,627841,548911,511091,131428,4.777071857,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,100.2666667,643.743,137.4020157,4.05,116.9,1258.1,11.8,762.590291,190.993019,171.421433,111.2639569,131.7046283,98.55674519,171.421433,111.3752209,134.0775506,96.88778526,79.62515184,79.80121468,79.80121468,79.69592025
